variable_id,variable_name,css_name,source,rule_id,selector,property,value,important,conditions,page_candidates,native_style,component_candidates,status,candidate_mapping_status,native_style_id
variable-a1b95303-e2d2-d513-3d9a-c4726e49c0d8,zakrivljenost,--zakrivljenost,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-be70fc9280dd,.nav-dropdown-toggle,border-radius,var(--zakrivljenost),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f24e"", ""name"": ""Nav Dropdown Toggle"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-be70fc9280dd,.nav-dropdown-toggle,color,var(--crna),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f24e"", ""name"": ""Nav Dropdown Toggle"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-417b2fcec01a,.nav-dropdown-toggle:hover,background-color,var(--svijetla-call),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]",[],[],extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-417b2fcec01a,.nav-dropdown-toggle:hover,color,var(--bijela),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]",[],[],extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f81e82b01471,.nav-link,color,var(--crna),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""e6e85a02-c3d6-08eb-5df3-a2c1c099f268"", ""name"": ""Nav Link"", ""isComboClass"": false}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}]",extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-52d05cc536c0,.nav-link:hover,color,var(--svijetla-call),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]",[],[],extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-6661542011a9,.nav-link.w--current,color,var(--svijetla-call),False,[],"[""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte""]",[],[],extracted,derived,
variable-b5706ac6-958b-58c2-4db2-ec8832f33e78,pozadina,--pozadina,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-117b5e6baa80,.body,background-color,var(--pozadina),False,[],"[""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""d4dc2fcb-582c-6f4b-b967-5b632673c1f6"", ""name"": ""Body"", ""isComboClass"": false}]",[],extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-117b5e6baa80,.body,color,var(--crna),False,[],"[""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""d4dc2fcb-582c-6f4b-b967-5b632673c1f6"", ""name"": ""Body"", ""isComboClass"": false}]",[],extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-9fa911b81a1b,.gradient,background-image,"linear-gradient(270deg, #19242e8c, #487ba400 10%, #e3e3e300 38%, var(--tamana-call))",False,[],"[""/""]","[{""id"": ""8c6cb48f-c970-c747-49b1-caf68c1f90d1"", ""name"": ""gradient"", ""isComboClass"": false}]",[],extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-140b67485a25,.home-service-card,border-bottom,10px none var(--svijetla-call),False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""ef0f789e-27c6-4ba8-0a82-1b75d11b17fe"", ""name"": ""Home Service Card"", ""isComboClass"": false}]","[{""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""11f7cd79-d19d-6f76-04ff-ce57e5706c5a"", ""name"": ""kartica Premium: ponte fisso su impianti""}, {""id"": ""9db036bc-9bac-25ca-e571-158aa48dd517"", ""name"": ""kartica Facilissimo: sbiancamento dei denti""}, {""id"": ""1d7ffbd5-8dbd-bf93-8a74-9fdeb3200f80"", ""name"": ""kartica Corone, faccette, ponti e protesi""}, {""id"": ""d430cc2c-555c-6d7a-ff18-8922771fa88e"", ""name"": ""kartica Imperdibile: protesi definitiva ancorata su 4 impianti""}, {""id"": ""80120cd6-e65f-28c3-91c4-db8ef46ae663"", ""name"": ""kartica Sedazione cosciente""}]",extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-140b67485a25,.home-service-card,border-left,10px none var(--svijetla-call),False,[],"[""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""ef0f789e-27c6-4ba8-0a82-1b75d11b17fe"", ""name"": ""Home Service Card"", ""isComboClass"": false}]","[{""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""11f7cd79-d19d-6f76-04ff-ce57e5706c5a"", ""name"": ""kartica Premium: ponte fisso su impianti""}, {""id"": ""9db036bc-9bac-25ca-e571-158aa48dd517"", ""name"": ""kartica Facilissimo: sbiancamento dei denti""}, {""id"": ""1d7ffbd5-8dbd-bf93-8a74-9fdeb3200f80"", ""name"": ""kartica Corone, faccette, ponti e protesi""}, {""id"": ""d430cc2c-555c-6d7a-ff18-8922771fa88e"", ""name"": ""kartica Imperdibile: protesi definitiva ancorata su 4 impianti""}, {""id"": ""80120cd6-e65f-28c3-91c4-db8ef46ae663"", ""name"": ""kartica Sedazione cosciente""}]",extracted,derived,
variable-4a7968e2-7904-2751-1793-11f0211814b6,Svjetlija plava,--svjetlija-plava,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-6207741d5c9e,.home-service-card.informazioni,border-left,10px solid var(--svjetlija-plava),False,[],"[""/""]","[{""id"": ""03c7d448-06b0-3f63-2d88-20832266ac85"", ""name"": ""informazioni"", ""isComboClass"": true}]","[{""id"": ""4e75e80f-18e3-7eb0-519d-3b33dc5a3c5c"", ""name"": ""Section Informazioni""}, {""id"": ""2218f1d9-b81b-56c5-3884-620b224831a9"", ""name"": ""Section FAQ""}]",extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-ffce318b3424,.div-block-3,color,var(--crna),False,[],[],"[{""id"": ""0eabc2d2-b94d-6f0e-3542-8df1367f08ec"", ""name"": ""Div Block 3"", ""isComboClass"": false}]","[{""id"": ""a6383e85-b972-e425-5602-e5554d54c939"", ""name"": ""banner-card""}]",extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4284aee9d0ff,.primary-button-2,background-color,var(--svijetla-call),False,[],[],"[{""id"": ""58e2fb74-2d44-b0f9-1b3b-48ccdd8df033"", ""name"": ""Primary Button 2"", ""isComboClass"": false}]",[],extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4284aee9d0ff,.primary-button-2,color,var(--tamana-call),False,[],[],"[{""id"": ""58e2fb74-2d44-b0f9-1b3b-48ccdd8df033"", ""name"": ""Primary Button 2"", ""isComboClass"": false}]",[],extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f64d36cecf1c,.primary-button-2:hover,background-color,var(--tamana-call),False,[],[],[],[],extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-f64d36cecf1c,.primary-button-2:hover,color,var(--bijela),False,[],[],[],[],extracted,derived,
variable-7871740f-ec68-7438-41c4-7e0c36e94c3b,Crna,--crna,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-a828ed5775cc,.text-block-11,color,var(--crna),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti""]","[{""id"": ""54a7d5a9-217e-cb33-783f-45efeac9fa5a"", ""name"": ""Text Block 11"", ""isComboClass"": false}]","[{""id"": ""a6383e85-b972-e425-5602-e5554d54c939"", ""name"": ""banner-card""}, {""id"": ""12779da6-57f4-1edc-0b0f-c14d7c69e8c1"", ""name"": ""sidebar""}, {""id"": ""01415f8e-f1dc-065f-6696-5928ab24121b"", ""name"": ""Sidebar informazioni""}, {""id"": ""735f2c84-7518-48f7-693c-0197067ecaaf"", ""name"": ""sidebar Prestazioni""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-7e137a6d05d4,.values-block,background-color,var(--tamana-call),False,[],"[""/""]","[{""id"": ""d5635f45-a7aa-59f4-9aa9-bdd2ee704ecb"", ""name"": ""Values Block"", ""isComboClass"": false}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-096e3c41-aba9-e979-277d-482de4374333,Transparent,--transparent,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-3bac2dc75945,.values-block.no-round,background-color,var(--transparent),False,[],"[""/""]","[{""id"": ""b715a3d7-25ad-f042-7f2d-dfbc46e919de"", ""name"": ""no round"", ""isComboClass"": true}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}]",extracted,derived,
variable-dbdd3ccf-b77c-6a3e-60b2-7e92aed7de59,siva-crta,--siva-crta,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-d8e90568ca0f,.values-list-item,border-bottom,1px solid var(--siva-crta),False,[],"[""/""]","[{""id"": ""d5635f45-a7aa-59f4-9aa9-bdd2ee704ecd"", ""name"": ""Values List Item"", ""isComboClass"": false}]","[{""id"": ""587b085b-0eb5-6f0e-763d-212fecd904e0"", ""name"": ""Section Benvenuti""}]",extracted,derived,
variable-636803fe-8821-1ae5-1950-9634a6a61fbc,svijetla-call,--svijetla-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-af019a99af76,.live-icon-chat,background-color,var(--svijetla-call),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""83f2cc56-3a29-3903-e59c-0711f389e2cc"", ""name"": ""live-icon-chat"", ""isComboClass"": false}]","[{""id"": ""511a527c-0818-f243-94fb-c91d2b84e74a"", ""name"": ""WhatsApp""}]",extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-4111b4dec82f,.text-block-12,color,var(--bijela),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""9e5c2c31-9b76-acd6-6d33-1681ce27d05d"", ""name"": ""Text Block 12"", ""isComboClass"": false}]","[{""id"": ""511a527c-0818-f243-94fb-c91d2b84e74a"", ""name"": ""WhatsApp""}]",extracted,derived,
variable-42628c23-e7e6-e965-dc67-74f46506df43,Bijela,--bijela,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-0ab2838c54a1,.huge-paragraph.bijeli,color,var(--bijela),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""47f118d1-0820-78d4-c479-e2d6d7aeca90"", ""name"": ""bijeli"", ""isComboClass"": true}]","[{""id"": ""82b2ce1d-fc74-8408-a46c-893c2f6ef824"", ""name"": ""navigacija""}, {""id"": ""c5b4d3d6-9300-613f-7c22-f4b3d5b0c351"", ""name"": ""Section Testimonianze""}, {""id"": ""b3f8e1d2-757e-d6a0-6dbb-b11ab1a23dc2"", ""name"": ""Section Contatti""}, {""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
variable-1409a02f-5e45-fc0b-413b-160f609caa56,tamana-call,--tamana-call,raw/published/resources/2ae2f8951fc8-dentvitalis33.shared.f8a4284a1.css,css-95e8865fadb6,.podloga,background-color,var(--tamana-call),False,[],"[""/condizioni-di-utilizzo"", ""/informativa-sulla-privacy"", ""/informazioni-per-pazienti"", ""/chi-siamo"", ""/prestazioni-dentali"", ""/informazioni/trasporto"", ""/informazioni/alloggio"", ""/testimonianze"", ""/contatti"", ""/faq"", ""/domande-e-risposte"", ""/informazioni/listino-prezzi"", ""/informazioni/garanzie"", ""/informazioni/pagamento-flessibile"", ""/informazioni/tempi-del-trattamento"", ""/informazioni/prima-visita-gratuita"", ""/prestazioni/sedazione-cosciente"", ""/su-di-noi/impianti-di-nuova-generazione"", ""/su-di-noi/materiali-e-apparecchiature"", ""/su-di-noi/laboratorio-odontotecnico"", ""/su-di-noi/come-raggiungerci"", ""/su-di-noi/tutto-in-un-unico-luogo"", ""/su-di-noi/i-nostri-specialisti"", ""/prestazioni/corone-faccette-ponti-e-protesi"", ""/prestazioni/sbiancamento-dei-denti"", ""/prestazioni/premium-ponte-fisso-su-impianti"", ""/prestazioni/protesi-definitiva-ancorata-su-4-impianti"", ""/""]","[{""id"": ""438b381f-e438-e2d8-5f35-a7a91491adb2"", ""name"": ""podloga"", ""isComboClass"": false}]","[{""id"": ""1b710e68-38ef-1a3b-db46-5efe98f74ee5"", ""name"": ""Fiksni kontakti mobile""}]",extracted,derived,
